Shop,Date,KPI,Value,MoM_%,YoY_%
Uptown,2022-02-01,new_client_retention,0.36,-5.263157894736848,-14.28571428571429
Uptown,2022-03-01,new_client_retention,0.34,-5.5555555555555465,0.0
Uptown,2022-04-01,new_client_retention,0.38,11.764705882352944,5.555555555555558
Uptown,2022-05-01,new_client_retention,0.38,0.0,8.571428571428585
Uptown,2022-06-01,new_client_retention,0.38,0.0,15.151515151515138
Uptown,2022-07-01,new_client_retention,0.43,13.157894736842103,30.303030303030297
Uptown,2022-08-01,new_client_retention,0.42,-2.3255813953488413,-2.3255813953488413
Uptown,2022-09-01,new_client_retention,0.41,-2.3809523809523836,5.12820512820511
Uptown,2022-10-01,new_client_retention,0.32,-21.95121951219512,3.2258064516129004
Uptown,2022-11-01,new_client_retention,0.3470031546,8.438485812499996,-19.301591953488373
Uptown,2022-12-01,new_client_retention,0.2896174863,-16.537506227039923,-29.361588707317065
Uptown,2023-01-01,new_client_retention,0.11,-62.01886791944027,-71.05263157894737
Uptown,2023-02-01,new_client_retention,0.118,7.272727272727275,-67.22222222222223
Uptown,2023-03-01,new_client_retention,0.118,0.0,-65.29411764705884
Uptown,2023-04-01,new_client_retention,0.068,-42.3728813559322,-82.10526315789474
Uptown,2023-05-01,new_client_retention,0.132,94.11764705882352,-65.26315789473685
Uptown,2023-06-01,new_client_retention,0.105,-20.45454545454546,-72.36842105263158
Uptown,2023-07-01,new_client_retention,0.102,-2.857142857142858,-76.27906976744187
Uptown,2023-08-01,new_client_retention,0.122,19.6078431372549,-70.95238095238095
Uptown,2023-09-01,new_client_retention,0.154,26.22950819672132,-62.4390243902439
Uptown,2023-10-01,new_client_retention,0.085,-44.8051948051948,-73.4375
Uptown,2023-11-01,new_client_retention,0.085,0.0,-75.50454545637147
Uptown,2023-12-01,new_client_retention,,0.0,-70.65094339229474
Uptown,2024-01-01,new_client_retention,0.11,29.411764705882337,0.0
Uptown,2024-02-01,new_client_retention,0.1,-9.090909090909083,-15.254237288135586
Uptown,2024-03-01,new_client_retention,0.1,0.0,-15.254237288135586
Uptown,2024-04-01,new_client_retention,0.09,-10.000000000000009,32.35294117647059
Uptown,2024-05-01,new_client_retention,0.05,-44.44444444444444,-62.121212121212125
Uptown,2024-06-01,new_client_retention,0.11,119.99999999999997,4.761904761904767
Uptown,2024-07-01,new_client_retention,0.15,36.36363636363635,47.058823529411775
Uptown,2024-08-01,new_client_retention,0.08,-46.666666666666664,-34.42622950819671
Uptown,2024-09-01,new_client_retention,0.14,75.00000000000003,-9.090909090909083
Uptown,2024-10-01,new_client_retention,0.39,178.57142857142856,358.8235294117647
Uptown,2024-11-01,new_client_retention,0.11,-71.7948717948718,29.411764705882337
Uptown,2024-12-01,new_client_retention,0.09,-18.181818181818187,5.88235294117645
Uptown,2025-01-01,new_client_retention,0.05,-44.44444444444444,-54.54545454545454
Uptown,2025-02-01,new_client_retention,0.13,160.0,30.000000000000004
Uptown,2025-03-01,new_client_retention,0.07,-46.153846153846146,-29.999999999999993
Uptown,2025-04-01,new_client_retention,,0.0,-22.22222222222221
Uptown,2025-05-01,new_client_retention,,0.0,40.000000000000014
Uptown,2025-06-01,new_client_retention,,0.0,-36.36363636363635
Uptown,2025-07-01,new_client_retention,,0.0,-53.33333333333332
Uptown,2025-08-01,new_client_retention,,0.0,-12.49999999999999
Uptown,2025-09-01,new_client_retention,,0.0,-50.0
Uptown,2025-10-01,new_client_retention,,0.0,-82.05128205128204
Uptown,2025-11-01,new_client_retention,,0.0,-36.36363636363635
Uptown,2025-12-01,new_client_retention,,0.0,-22.22222222222221
Uptown,2021-01-01,new_clients,379.0,,
Uptown,2021-02-01,new_clients,300.0,-20.844327176781007,
Uptown,2021-03-01,new_clients,534.0,78.0,
Uptown,2021-04-01,new_clients,446.0,-16.479400749063664,
Uptown,2021-05-01,new_clients,414.0,-7.17488789237668,
Uptown,2021-06-01,new_clients,406.0,-1.9323671497584516,
Uptown,2021-07-01,new_clients,331.0,-18.472906403940893,
Uptown,2021-08-01,new_clients,249.0,-24.77341389728097,
Uptown,2021-09-01,new_clients,237.0,-4.81927710843374,
Uptown,2021-10-01,new_clients,200.0,-15.61181434599156,
Uptown,2021-11-01,new_clients,148.0,-26.0,
Uptown,2021-12-01,new_clients,182.0,22.972972972972983,
Uptown,2022-01-01,new_clients,170.0,-6.593406593406592,-55.145118733509236
Uptown,2022-02-01,new_clients,208.0,22.352941176470598,-30.666666666666664
Uptown,2022-03-01,new_clients,177.0,-14.903846153846157,-66.85393258426966
Uptown,2022-04-01,new_clients,146.0,-17.514124293785315,-67.26457399103138
Uptown,2022-05-01,new_clients,139.0,-4.794520547945202,-66.42512077294687
Uptown,2022-06-01,new_clients,160.0,15.107913669064743,-60.591133004926114
Uptown,2022-07-01,new_clients,149.0,-6.874999999999998,-54.98489425981873
Uptown,2022-08-01,new_clients,177.0,18.791946308724828,-28.915662650602414
Uptown,2022-09-01,new_clients,232.0,31.073446327683605,-2.1097046413502074
Uptown,2022-10-01,new_clients,331.0,42.672413793103445,65.5
Uptown,2022-11-01,new_clients,317.0,-4.229607250755285,114.18918918918921
Uptown,2022-12-01,new_clients,366.0,15.45741324921135,101.0989010989011
Uptown,2023-01-01,new_clients,305.0,-16.666666666666664,79.41176470588236
Uptown,2023-02-01,new_clients,294.0,-3.60655737704918,41.346153846153854
Uptown,2023-03-01,new_clients,355.0,20.74829931972788,100.56497175141241
Uptown,2023-04-01,new_clients,289.0,-18.591549295774644,97.94520547945204
Uptown,2023-05-01,new_clients,333.0,15.224913494809677,139.56834532374103
Uptown,2023-06-01,new_clients,315.0,-5.405405405405405,96.875
Uptown,2023-07-01,new_clients,326.0,3.492063492063502,118.79194630872485
Uptown,2023-08-01,new_clients,246.0,-24.5398773006135,38.98305084745763
Uptown,2023-09-01,new_clients,253.0,2.8455284552845628,9.051724137931028
Uptown,2023-10-01,new_clients,192.0,-24.110671936758898,-41.993957703927485
Uptown,2023-11-01,new_clients,202.0,5.208333333333326,-36.277602523659304
Uptown,2023-12-01,new_clients,200.0,-0.990099009900991,-45.355191256830594
Uptown,2024-01-01,new_clients,152.0,-24.0,-50.1639344262295
Uptown,2024-02-01,new_clients,164.0,7.8947368421052655,-44.21768707482994
Uptown,2024-03-01,new_clients,146.0,-10.97560975609756,-58.87323943661972
Uptown,2024-04-01,new_clients,136.0,-6.849315068493156,-52.94117647058824
Uptown,2024-05-01,new_clients,134.0,-1.4705882352941124,-59.75975975975976
Uptown,2024-06-01,new_clients,99.0,-26.119402985074625,-68.57142857142857
Uptown,2024-07-01,new_clients,264.0,166.66666666666666,-19.018404907975462
Uptown,2024-08-01,new_clients,259.0,-1.8939393939393923,5.284552845528445
Uptown,2024-09-01,new_clients,239.0,-7.722007722007717,-5.533596837944666
Uptown,2024-10-01,new_clients,269.0,12.552301255230125,40.10416666666667
Uptown,2024-11-01,new_clients,248.0,-7.80669144981413,22.77227722772277
Uptown,2024-12-01,new_clients,204.0,-17.741935483870964,2.0000000000000018
Uptown,2025-01-01,new_clients,209.0,2.450980392156854,37.5
Uptown,2025-02-01,new_clients,234.0,11.961722488038284,42.68292682926828
Uptown,2025-03-01,new_clients,245.0,4.700854700854706,67.8082191780822
Uptown,2025-04-01,new_clients,,0.0,80.14705882352942
Uptown,2025-05-01,new_clients,,0.0,82.83582089552239
Uptown,2025-06-01,new_clients,,0.0,147.4747474747475
Uptown,2025-07-01,new_clients,,0.0,-7.196969696969702
Uptown,2025-08-01,new_clients,,0.0,-5.405405405405405
Uptown,2025-09-01,new_clients,,0.0,2.5104602510460206
Uptown,2025-10-01,new_clients,,0.0,-8.921933085501854
Uptown,2025-11-01,new_clients,,0.0,-1.2096774193548376
Uptown,2025-12-01,new_clients,,0.0,20.09803921568627
Uptown,2021-01-01,new_members,14.0,,
Uptown,2021-02-01,new_members,16.0,14.28571428571428,
Uptown,2021-03-01,new_members,11.0,-31.25,
Uptown,2021-04-01,new_members,21.0,90.90909090909092,
Uptown,2021-05-01,new_members,12.0,-42.85714285714286,
Uptown,2021-06-01,new_members,42.0,250.0,
Uptown,2021-07-01,new_members,36.0,-14.28571428571429,
Uptown,2021-08-01,new_members,25.0,-30.555555555555557,
Uptown,2021-09-01,new_members,35.0,39.99999999999999,
Uptown,2021-10-01,new_members,24.0,-31.428571428571427,
Uptown,2021-11-01,new_members,18.0,-25.0,
Uptown,2021-12-01,new_members,28.0,55.55555555555556,
Uptown,2022-01-01,new_members,40.0,42.85714285714286,185.71428571428572
Uptown,2022-02-01,new_members,79.0,97.50000000000001,393.75
Uptown,2022-03-01,new_members,59.0,-25.31645569620253,436.3636363636363
Uptown,2022-04-01,new_members,41.0,-30.508474576271183,95.23809523809523
Uptown,2022-05-01,new_members,35.0,-14.634146341463417,191.66666666666666
Uptown,2022-06-01,new_members,44.0,25.71428571428571,4.761904761904767
Uptown,2022-07-01,new_members,23.0,-47.72727272727273,-36.111111111111114
Uptown,2022-08-01,new_members,29.0,26.086956521739136,15.999999999999993
Uptown,2022-09-01,new_members,45.0,55.172413793103445,28.57142857142858
Uptown,2022-10-01,new_members,33.0,-26.66666666666667,37.5
Uptown,2022-11-01,new_members,26.0,-21.212121212121215,44.44444444444444
Uptown,2022-12-01,new_members,27.0,3.8461538461538547,-3.57142857142857
Uptown,2023-01-01,new_members,39.0,44.44444444444444,-2.500000000000002
Uptown,2023-02-01,new_members,57.0,46.153846153846146,-27.848101265822788
Uptown,2023-03-01,new_members,112.0,96.49122807017542,89.83050847457628
Uptown,2023-04-01,new_members,59.0,-47.32142857142857,43.90243902439024
Uptown,2023-05-01,new_members,31.0,-47.45762711864406,-11.428571428571432
Uptown,2023-06-01,new_members,52.0,67.74193548387098,18.181818181818187
Uptown,2023-07-01,new_members,49.0,-5.769230769230771,113.04347826086958
Uptown,2023-08-01,new_members,206.0,320.4081632653061,610.344827586207
Uptown,2023-09-01,new_members,27.0,-86.89320388349515,-40.0
Uptown,2023-10-01,new_members,23.0,-14.814814814814813,-30.303030303030297
Uptown,2023-11-01,new_members,29.0,26.086956521739136,11.538461538461542
Uptown,2023-12-01,new_members,31.0,6.896551724137923,14.814814814814813
Uptown,2024-01-01,new_members,25.0,-19.354838709677423,-35.89743589743589
Uptown,2024-02-01,new_members,10.0,-60.0,-82.45614035087719
Uptown,2024-03-01,new_members,19.0,89.99999999999999,-83.03571428571428
Uptown,2024-04-01,new_members,22.0,15.789473684210531,-62.71186440677966
Uptown,2024-05-01,new_members,18.0,-18.181818181818176,-41.93548387096774
Uptown,2024-06-01,new_members,15.0,-16.666666666666664,-71.15384615384616
Uptown,2024-07-01,new_members,27.0,80.0,-44.89795918367348
Uptown,2024-08-01,new_members,106.0,292.5925925925926,-48.54368932038835
Uptown,2024-09-01,new_members,34.0,-67.9245283018868,25.92592592592593
Uptown,2024-10-01,new_members,49.0,44.11764705882353,113.04347826086958
Uptown,2024-11-01,new_members,37.0,-24.489795918367353,27.586206896551737
Uptown,2024-12-01,new_members,31.0,-16.216216216216218,0.0
Uptown,2025-01-01,new_members,28.0,-9.677419354838712,12.00000000000001
Uptown,2025-02-01,new_members,39.0,39.28571428571428,290.0
Uptown,2025-03-01,new_members,24.0,-38.46153846153846,26.315789473684205
Uptown,2025-04-01,new_members,,0.0,9.090909090909083
Uptown,2025-05-01,new_members,,0.0,33.33333333333333
Uptown,2025-06-01,new_members,,0.0,60.00000000000001
Uptown,2025-07-01,new_members,,0.0,-11.111111111111116
Uptown,2025-08-01,new_members,,0.0,-77.35849056603774
Uptown,2025-09-01,new_members,,0.0,-29.411764705882348
Uptown,2025-10-01,new_members,,0.0,-51.02040816326531
Uptown,2025-11-01,new_members,,0.0,-35.13513513513513
Uptown,2025-12-01,new_members,,0.0,-22.580645161290324
Uptown,2021-01-01,non_member_clients,691.0,,
Uptown,2021-02-01,non_member_clients,624.0,-9.696092619392182,
Uptown,2021-03-01,non_member_clients,840.0,34.61538461538463,
Uptown,2021-04-01,non_member_clients,919.0,9.404761904761916,
Uptown,2021-05-01,non_member_clients,921.0,0.21762785636560977,
Uptown,2021-06-01,non_member_clients,1018.0,10.532030401737247,
Uptown,2021-07-01,non_member_clients,895.0,-12.082514734774064,
Uptown,2021-08-01,non_member_clients,943.0,5.363128491620106,
Uptown,2021-09-01,non_member_clients,1033.0,9.544008483563093,
Uptown,2021-10-01,non_member_clients,884.0,-14.424007744433688,
Uptown,2021-11-01,non_member_clients,841.0,-4.864253393665163,
Uptown,2021-12-01,non_member_clients,941.0,11.890606420927474,
Uptown,2022-01-01,non_member_clients,829.0,-11.902231668437835,19.971056439942103
Uptown,2022-02-01,non_member_clients,806.0,-2.7744270205066313,29.166666666666675
Uptown,2022-03-01,non_member_clients,789.0,-2.109181141439209,-6.071428571428572
Uptown,2022-04-01,non_member_clients,732.0,-7.224334600760452,-20.34820457018498
Uptown,2022-05-01,non_member_clients,685.0,-6.420765027322406,-25.624321389793703
Uptown,2022-06-01,non_member_clients,766.0,11.824817518248176,-24.754420432220037
Uptown,2022-07-01,non_member_clients,632.0,-17.493472584856395,-29.385474860335194
Uptown,2022-08-01,non_member_clients,743.0,17.563291139240512,-21.208907741251327
Uptown,2022-09-01,non_member_clients,798.0,7.402422611036341,-22.74927395934172
Uptown,2022-10-01,non_member_clients,834.0,4.511278195488733,-5.65610859728507
Uptown,2022-11-01,non_member_clients,854.0,2.3980815347721895,1.5457788347205792
Uptown,2022-12-01,non_member_clients,894.0,4.683840749414525,-4.994686503719448
Uptown,2023-01-01,non_member_clients,936.0,4.697986577181212,12.907117008443914
Uptown,2023-02-01,non_member_clients,1074.0,14.743589743589736,33.250620347394545
Uptown,2023-03-01,non_member_clients,1188.0,10.61452513966481,50.57034220532319
Uptown,2023-04-01,non_member_clients,1061.0,-10.690235690235694,44.945355191256844
Uptown,2023-05-01,non_member_clients,1097.0,3.3930254476908672,60.14598540145985
Uptown,2023-06-01,non_member_clients,1093.0,-0.3646308113035568,42.6892950391645
Uptown,2023-07-01,non_member_clients,990.0,-9.423604757548032,56.645569620253156
Uptown,2023-08-01,non_member_clients,1163.0,17.474747474747467,56.52759084791386
Uptown,2023-09-01,non_member_clients,947.0,-18.57265692175408,18.671679197994994
Uptown,2023-10-01,non_member_clients,947.0,0.0,13.549160671462834
Uptown,2023-11-01,non_member_clients,961.0,1.4783526927138357,12.529274004683844
Uptown,2023-12-01,non_member_clients,1017.0,5.82726326742975,13.758389261744973
Uptown,2024-01-01,non_member_clients,913.0,-10.226155358898726,-2.4572649572649596
Uptown,2024-02-01,non_member_clients,853.0,-6.571741511500551,-20.57728119180633
Uptown,2024-03-01,non_member_clients,922.0,8.08909730363423,-22.390572390572395
Uptown,2024-04-01,non_member_clients,891.0,-3.3622559652928374,-16.02262016965127
Uptown,2024-05-01,non_member_clients,853.0,-4.264870931537601,-22.242479489516864
Uptown,2024-06-01,non_member_clients,757.0,-11.254396248534581,-30.741079597438247
Uptown,2024-07-01,non_member_clients,860.0,13.606340819022456,-13.131313131313128
Uptown,2024-08-01,non_member_clients,885.0,2.9069767441860517,-23.90369733447979
Uptown,2024-09-01,non_member_clients,784.0,-11.412429378531074,-17.212249208025344
Uptown,2024-10-01,non_member_clients,844.0,7.653061224489788,-10.876451953537492
Uptown,2024-11-01,non_member_clients,769.0,-8.886255924170616,-19.979188345473464
Uptown,2024-12-01,non_member_clients,751.0,-2.3407022106632036,-26.155358898721726
Uptown,2025-01-01,non_member_clients,661.0,-11.984021304926761,-27.601314348302296
Uptown,2025-02-01,non_member_clients,634.0,-4.08472012102874,-25.674091441969516
Uptown,2025-03-01,non_member_clients,698.0,10.094637223974768,-24.295010845986987
Uptown,2025-04-01,non_member_clients,,0.0,-21.66105499438833
Uptown,2025-05-01,non_member_clients,,0.0,-18.171160609613136
Uptown,2025-06-01,non_member_clients,,0.0,-7.79392338177014
Uptown,2025-07-01,non_member_clients,,0.0,-18.837209302325586
Uptown,2025-08-01,non_member_clients,,0.0,-21.129943502824855
Uptown,2025-09-01,non_member_clients,,0.0,-10.969387755102044
Uptown,2025-10-01,non_member_clients,,0.0,-17.298578199052127
Uptown,2025-11-01,non_member_clients,,0.0,-9.232769830949284
Uptown,2025-12-01,non_member_clients,,0.0,-7.057256990679095
Uptown,2021-01-01,revenue_per_appointment,,,
Uptown,2021-02-01,revenue_per_appointment,,,
Uptown,2021-03-01,revenue_per_appointment,,,
Uptown,2021-04-01,revenue_per_appointment,,,
Uptown,2021-05-01,revenue_per_appointment,,,
Uptown,2021-06-01,revenue_per_appointment,,,
Uptown,2021-07-01,revenue_per_appointment,,,
Uptown,2021-08-01,revenue_per_appointment,,,
Uptown,2021-09-01,revenue_per_appointment,,,
Uptown,2021-10-01,revenue_per_appointment,,,
Uptown,2021-11-01,revenue_per_appointment,,,
Uptown,2021-12-01,revenue_per_appointment,,,
Uptown,2022-01-01,revenue_per_appointment,,,
Uptown,2022-02-01,revenue_per_appointment,,,
Uptown,2022-03-01,revenue_per_appointment,,,
Uptown,2022-04-01,revenue_per_appointment,,,
Uptown,2022-05-01,revenue_per_appointment,,,
Uptown,2022-06-01,revenue_per_appointment,,,
Uptown,2022-07-01,revenue_per_appointment,,,
Uptown,2022-08-01,revenue_per_appointment,,,
Uptown,2022-09-01,revenue_per_appointment,,,
Uptown,2022-10-01,revenue_per_appointment,,,
Uptown,2022-11-01,revenue_per_appointment,,,
Uptown,2022-12-01,revenue_per_appointment,,,
Uptown,2023-01-01,revenue_per_appointment,56.0,,
Uptown,2023-02-01,revenue_per_appointment,57.0,1.7857142857142794,
Uptown,2023-03-01,revenue_per_appointment,55.0,-3.508771929824561,
Uptown,2023-04-01,revenue_per_appointment,58.0,5.454545454545445,
Uptown,2023-05-01,revenue_per_appointment,56.0,-3.4482758620689613,
Uptown,2023-06-01,revenue_per_appointment,57.0,1.7857142857142794,
Uptown,2023-07-01,revenue_per_appointment,56.0,-1.7543859649122862,
Uptown,2023-08-01,revenue_per_appointment,54.0,-3.57142857142857,
Uptown,2023-09-01,revenue_per_appointment,59.0,9.259259259259256,
Uptown,2023-10-01,revenue_per_appointment,57.0,-3.3898305084745783,
Uptown,2023-11-01,revenue_per_appointment,60.0,5.263157894736836,
Uptown,2023-12-01,revenue_per_appointment,60.0,0.0,
